;Echte_Erzeugung_MWh;Quantil_0_1_MWh;Median_q0_5_MWh;Quantil_0_9_MWh
902;5562.44;5323.737;5483.741;5594.348
903;5584.36;5284.833;5443.072;5552.0854
904;5514.08;5278.6426;5436.3335;5543.205
905;5317.21;5265.827;5420.1807;5524.4937
906;5234.07;5087.19;5233.3823;5341.758
907;5047.65;4870.1123;5014.026;5123.279
908;4943.89;4660.4937;4806.692;4915.646
909;4828.49;4516.779;4666.509;4772.2886
910;4645.34;4376.435;4527.2676;4633.253
911;4362.77;4205.955;4355.153;4463.128
912;4047.07;3951.5034;4095.9067;4207.8887
913;3669.88;3609.4058;3747.0522;3863.322
914;3322.63;3175.817;3306.5942;3428.4673
915;2927.2;2753.1523;2880.2012;3003.6826
916;2535.6602;2354.396;2477.2026;2601.0525
917;2154.1401;1974.3094;2090.52;2213.579
918;1710.57;1586.1013;1694.4373;1815.4951
919;1311.99;1177.5842;1277.4515;1393.728
920;951.13995;780.5839;871.0508;977.9914
921;653.26996;445.12857;523.05475;616.3374
922;385.15;216.2655;278.55783;354.39087
923;181.62001;86.38972;132.32742;190.21794
924;60.49;22.774551;54.47586;96.17903
925;16.17;-2.4006886;18.776283;48.551144
926;4.38;-6.805577;7.4432464;29.172533
927;1.6;-3.1478736;6.7828226;24.881258
928;0.120000005;0.6366331;7.898238;24.850803
929;0.120000005;-0.41418415;5.2427707;21.05445
930;0.11;-2.1070268;2.578517;15.680186
931;0.1;-2.8077774;1.1094434;11.691926
932;0.01;-2.696152;0.5893471;9.302257
933;0.01;-3.559923;-0.67078954;6.3624806
934;0.01;-2.8362205;-0.25197798;6.264552
935;0.01;-1.5519844;0.7311063;7.831406
936;0.01;-0.69359344;1.3335829;9.36361
937;0.0;-1.2101976;0.7718769;8.916615
938;0.0;-1.65359;0.41698527;8.486795
939;0.0;-1.8027531;0.2087888;8.417249
